ticker,IHYG EU Equity,ITRXESE CBBT Curncy,IBOXUMAE CBBT Curncy,ERIXITSE Index,ERIXCDIG Index,IBOXHYSE CBBT Curncy,ERINCDHY Index,VIX Index,ITRXEBE CBBT Curncy,V2X Index,ERIXITEU Index,ITRXEXE CBBT Curncy,ERIXITXO Index,SPX Index,SX5E Index,TYVIX Index,IEF Equity,AGG Equity,HYG Equity,LQD Equity,TY1 Comdty,SPJGBV Index,JB1 Comdty,SRVIX Index,USFS0110 CMPN Curncy,SPX Index,SX5E Index,IEF Equity,AGG Equity,HYG Equity,LQD Equity,IHYG EU Equity,TY1 Comdty,JB1 Comdty
1986-10-29,,,,,,,,,,,,,,240.94,,,,,,,102.71875,,102.49,,,247.3573,,,,,,,7.607,5.611
1986-10-30,,,,,,,,,,,,,,243.71,,,,,,,103.1875,,103.49,,,250.2011,,,,,,,7.54,5.46
1986-10-31,,,,,,,,,,,,,,243.98,,,,,,,103.09375,,102.96,,,251.1764,,,,,,,7.554,5.54
1986-11-03,,,,,,,,,,,,,,245.8,,,,,,,103.34375,,,,,253.05,,,,,,,7.518,
1986-11-04,,,,,,,,,,,,,,246.2,,,,,,,103.25,,103.13,,,253.4618,,,,,,,7.532,5.514
1986-11-05,,,,,,,,,,,,,,246.58,,,,,,,103.25,,103.25,,,253.853,,,,,,,7.532,5.496
1986-11-06,,,,,,,,,,,,,,245.87,,,,,,,102.6875,,103.41,,,253.1221,,,,,,,7.611,5.4719999999999995
1986-11-07,,,,,,,,,,,,,,245.77,,,,,,,102.28125,,103.09,,,253.0192,,,,,,,7.6690000000000005,5.52
1986-11-10,,,,,,,,,,,,,,246.13,,,,,,,102.375,,103.05,,,253.3898,,,,,,,7.656,5.526
1986-11-11,,,,,,,,,,,,,,247.08,,,,,,,102.4375,,102.9,,,254.3678,,,,,,,7.647,5.549
1986-11-12,,,,,,,,,,,,,,246.64,,,,,,,102.65625,,103.13,,,253.9148,,,,,,,7.616,5.514
1986-11-13,,,,,,,,,,,,,,243.02,,,,,,,102.71875,,103.25,,,250.188,,,,,,,7.607,5.496
1986-11-14,,,,,,,,,,,,,,244.5,,,,,,,103.03125,,103.22,,,251.7117,,,,,,,7.563,5.5
1986-11-17,,,,,,,,,,,,,,243.21,,,,,,,103.5625,,103.25,,,250.3836,,,,,,,7.4879999999999995,5.496
1986-11-18,,,,,,,,,,,,,,236.78,,,,,,,103.1875,,103.46,,,243.764,,,,,,,7.54,5.464
1986-11-19,,,,,,,,,,,,,,237.66,,,,,,,103.8125,,103.48,,,244.6699,,,,,,,7.452,5.461
1986-11-20,,,,,,,,,,,,,,242.05,,,,,,,103.75,,103.65,,,249.1894,,,,,,,7.461,5.436
1986-11-21,,,,,,,,,,,,,,245.86,,,,,,,103.96875,,103.72,,,253.1118,,,,,,,7.431,5.426
1986-11-24,,,,,,,,,,,,,,247.45,,,,,,,104.28125,,,,,254.7487,,,,,,,7.3870000000000005,
1986-11-25,,,,,,,,,,,,,,248.17,,,,,,,103.8125,,103.86,,,255.4899,,,,,,,7.452,5.405
1986-11-26,,,,,,,,,,,,,,248.77,,,,,,,104.03125,,103.91,,,256.1076,,,,,,,7.422,5.397
1986-11-27,,,,,,,,,,,,,,,,,,,,,,,104.18,,,,,,,,,,,5.358
1986-11-28,,,,,,,,,,,,,,249.22,,,,,,,104.09375,,104.45,,,257.2813,,,,,,,7.413,5.318
1986-12-01,,,,,,,,,,,,,,249.05,,,,,,,103.9375,,104.45,,,257.1058,,,,,,,7.435,5.318
1986-12-02,,,,,,,,,,,,,,254.0,,,,,,,104.75,,104.41,,,262.2159,,,,,,,7.322,5.324
1986-12-03,,,,,,,,,,,,,,253.85,,,,,,,104.78125,,104.72,,,262.061,,,,,,,7.317,5.2780000000000005
1986-12-04,,,,,,,,,,,,,,253.04,,,,,,,105.25,,104.9,,,261.2248,,,,,,,7.253,5.252
1986-12-05,,,,,,,,,,,,,,251.17,,,,,,,104.3125,,105.2,,,259.2943,,,,,,,7.383,5.209
1986-12-08,,,,,,,,,,,,,,251.16,,,,,,,104.84375,,104.8,,,259.284,,,,,,,7.309,5.267
1986-12-09,,,,,,,,,,,,,,249.28,,,,,,,104.84375,,104.8,,,257.3432,,,,,,,7.309,5.267
1986-12-10,,,,,,,,,,,,,,250.96,,,,,,,105.03125,,104.44,,,259.0776,,,,,,,7.283,5.319
1986-12-11,,,,,,,,,,,,,,248.17,,,,,,,104.59375,,104.24,,,256.1973,,,,,,,7.343,5.349
1986-12-12,,,,,,,,,,,,,,247.35,,,,,,,104.59375,,104.3,,,255.3508,,,,,,,7.343,5.34
1986-12-15,,,,,,,,,,,,,,248.21,,,,,,,104.5,,103.85,,,256.2386,,,,,,,7.356,5.406
1986-12-16,,,,,,,,,,,,,,250.04,,,,,,,104.78125,,104.2,,,258.1278,,,,,,,7.317,5.355
1986-12-17,,,,,,,,,,,,,,247.56,,,,,,,104.78125,,104.43,,,255.5676,,,,,,,7.317,5.321
1986-12-18,,,,,,,,,,,,,,246.78,,,,,,,104.875,,104.47,,,254.7623,,,,,,,7.304,5.315
1986-12-19,,,,,,,,,,,,,,249.73,,,,,,,104.9375,,104.47,,,257.8078,,,,,,,7.296,5.315
1986-12-22,,,,,,,,,,,,,,248.75,,,,,,,104.21875,,104.21,,,256.7961,,,,,,,7.396,5.353
1986-12-23,,,,,,,,,,,,,,246.34,,,,,,,104.40625,,104.34,,,254.3081,,,,,,,7.37,5.334
1986-12-24,,,,,,,,,,,,,,246.75,,,,,,,104.34375,,104.43,,,254.7314,,,,,,,7.378,5.321
1986-12-25,,,,,,,,,,,,,,,,,,,,,,,104.53,,,,,,,,,,,5.306
1986-12-26,,,,,,,,,,,,,,246.92,,,,,,,104.3125,,104.53,,,254.9069,,,,,,,7.383,5.306
1986-12-29,,,,,,,,,,,,,,244.67,,,,,,,103.71875,,,,,252.5841,,,,,,,7.466,
1986-12-30,,,,,,,,,,,,,,243.37,,,,,,,103.40625,,,,,251.242,,,,,,,7.51,
1986-12-31,,,,,,,,,,,,,,242.17,900.82,,,,,,103.3125,,,,,250.7155,900.82,,,,,,7.523,
1987-01-01,,,,,,,,,,,,,,,900.82,,,,,,,,,,,,900.82,,,,,,,
1987-01-02,,,,,,,,,,,,,,246.45,891.78,,,,,,104.09375,,,,,255.1466,891.78,,,,,,7.413,
1987-01-05,,,,,,,,,,,,,,252.19,898.33,,,,,,104.5625,,104.28,,,261.0891,898.33,,,,,,7.348,5.343
1987-01-06,,,,,,,,,,,,,,252.78,902.32,,,,,,104.46875,,104.46,,,261.6999,902.32,,,,,,7.361,5.316
1987-01-07,,,,,,,,,,,,,,255.33,899.15,,,,,,104.625,,104.64,,,264.3399,899.15,,,,,,7.339,5.29
1987-01-08,,,,,,,,,,,,,,257.29,887.37,,,,,,104.59375,,104.8,,,266.3691,887.37,,,,,,7.343,5.267
1987-01-09,,,,,,,,,,,,,,258.73,868.31,,,,,,104.78125,,104.66,,,267.8599,868.31,,,,,,7.317,5.287
1987-01-12,,,,,,,,,,,,,,260.3,879.41,,,,,,104.5,,104.78,,,269.4853,879.41,,,,,,7.356,5.27
1987-01-13,,,,,,,,,,,,,,259.95,872.74,,,,,,104.3125,,104.8,,,269.123,872.74,,,,,,7.383,5.267
1987-01-14,,,,,,,,,,,,,,262.64,876.39,,,,,,104.0625,,104.87,,,271.9079,876.39,,,,,,7.417,5.256
1987-01-15,,,,,,,,,,,,,,265.49,884.37,,,,,,104.3125,,,,,274.8585,884.37,,,,,,7.383,
1987-01-16,,,,,,,,,,,,,,266.28,883.78,,,,,,104.78125,,105.06,,,275.6763,883.78,,,,,,7.317,5.229
1987-01-19,,,,,,,,,,,,,,269.34,876.15,,,,,,105.0,,105.11,,,278.8443,876.15,,,,,,7.287,5.222
1987-01-20,,,,,,,,,,,,,,269.04,875.1,,,,,,104.9375,,105.28,,,278.5337,875.1,,,,,,7.296,5.197
1987-01-21,,,,,,,,,,,,,,267.84,872.47,,,,,,104.96875,,105.17,,,277.2914,872.47,,,,,,7.292,5.213
1987-01-22,,,,,,,,,,,,,,273.91,876.69,,,,,,104.875,,105.39,,,283.5756,876.69,,,,,,7.304,5.181
1987-01-23,,,,,,,,,,,,,,270.1,883.62,,,,,,104.5,,105.29,,,279.6311,883.62,,,,,,7.356,5.196
1987-01-26,,,,,,,,,,,,,,269.61,870.96,,,,,,104.09375,,105.23,,,279.1238,870.96,,,,,,7.413,5.204
1987-01-27,,,,,,,,,,,,,,273.75,868.19,,,,,,104.1875,,105.28,,,283.4099,868.19,,,,,,7.4,5.197
1987-01-28,,,,,,,,,,,,,,275.4,838.6,,,,,,104.5,,105.52,,,285.1181,838.6,,,,,,7.356,5.163
1987-01-29,,,,,,,,,,,,,,274.24,847.38,,,,,,104.46875,,105.78,,,283.9172,847.38,,,,,,7.361,5.125
1987-01-30,,,,,,,,,,,,,,274.08,859.08,,,,,,104.1875,,105.69,,,284.4763,859.08,,,,,,7.4,5.138
1987-02-02,,,,,,,,,,,,,,276.45,849.03,,,,,,104.0,,105.77,,,286.9362,849.03,,,,,,7.426,5.127
1987-02-03,,,,,,,,,,,,,,275.99,839.6,,,,,,103.875,,105.65,,,286.4587,839.6,,,,,,7.444,5.144
1987-02-04,,,,,,,,,,,,,,279.64,838.53,,,,,,104.0,,105.9,,,290.2472,838.53,,,,,,7.426,5.108
1987-02-05,,,,,,,,,,,,,,281.16,833.03,,,,,,104.46875,,105.96,,,291.8248,833.03,,,,,,7.361,5.1
1987-02-06,,,,,,,,,,,,,,280.04,842.23,,,,,,104.46875,,105.87,,,290.6623,842.23,,,,,,7.361,5.112
1987-02-09,,,,,,,,,,,,,,278.16,844.73,,,,,,103.8125,,106.02,,,288.711,844.73,,,,,,7.452,5.091
1987-02-10,,,,,,,,,,,,,,275.07,837.91,,,,,,103.4375,,105.81,,,285.5038,837.91,,,,,,7.505,5.121
1987-02-11,,,,,,,,,,,,,,277.54,837.56,,,,,,103.125,,,,,288.0675,837.56,,,,,,7.549,
1987-02-12,,,,,,,,,,,,,,275.62,840.53,,,,,,103.5625,,105.75,,,286.0747,840.53,,,,,,7.4879999999999995,5.13
1987-02-13,,,,,,,,,,,,,,279.7,841.54,,,,,,103.65625,,105.75,,,290.3094,841.54,,,,,,7.474,5.13
1987-02-16,,,,,,,,,,,,,,,844.11,,,,,,,,105.6,,,,844.11,,,,,,,5.151
1987-02-17,,,,,,,,,,,,,,285.49,833.81,,,,,,103.59375,,105.55,,,296.3191,833.81,,,,,,7.483,5.158
1987-02-18,,,,,,,,,,,,,,285.42,834.15,,,,,,103.90625,,105.56,,,296.2464,834.15,,,,,,7.439,5.157
1987-02-19,,,,,,,,,,,,,,285.57,844.07,,,,,,104.25,,105.9,,,296.4021,844.07,,,,,,7.391,5.108
1987-02-20,,,,,,,,,,,,,,285.48,845.11,,,,,,104.3125,,106.06,,,296.3087,845.11,,,,,,7.383,5.085
1987-02-23,,,,,,,,,,,,,,282.38,839.36,,,,,,104.5,,106.49,,,293.0911,839.36,,,,,,7.356,5.024
1987-02-24,,,,,,,,,,,,,,282.88,837.9,,,,,,104.78125,,106.96,,,293.6101,837.9,,,,,,7.317,4.958
1987-02-25,,,,,,,,,,,,,,284.0,833.39,,,,,,104.5625,,106.94,,,294.7726,833.39,,,,,,7.348,4.961
1987-02-26,,,,,,,,,,,,,,282.96,838.23,,,,,,104.5625,,107.14,,,293.6931,838.23,,,,,,7.348,4.933
1987-02-27,,,,,,,,,,,,,,284.2,840.97,,,,,,104.6875,,107.38,,,295.7171,840.97,,,,,,7.33,4.9
1987-03-02,,,,,,,,,,,,,,283.0,842.7,,,,,,104.84375,,108.21,,,294.4684,842.7,,,,,,7.309,4.786
1987-03-03,,,,,,,,,,,,,,284.12,836.22,,,,,,104.625,,108.19,,,295.6338,836.22,,,,,,7.339,4.788
1987-03-04,,,,,,,,,,,,,,288.62,848.78,,,,,,105.09375,,108.06,,,300.3162,848.78,,,,,,7.274,4.806
1987-03-05,,,,,,,,,,,,,,290.52,855.04,,,,,,105.0625,,108.25,,,302.2932,855.04,,,,,,7.279,4.78
1987-03-06,,,,,,,,,,,,,,290.66,854.82,,,,,,104.59375,,108.45,,,302.4389,854.82,,,,,,7.343,4.753
1987-03-09,,,,,,,,,,,,,,288.3,856.93,,,,,,104.59375,,108.64,,,299.9832,856.93,,,,,,7.343,4.727
1987-03-10,,,,,,,,,,,,,,290.86,850.99,,,,,,104.53125,,106.7,,,302.647,850.99,,,,,,7.352,4.995
1987-03-11,,,,,,,,,,,,,,290.31,844.78,,,,,,104.59375,,107.23,,,302.0747,844.78,,,,,,7.343,4.921
1987-03-12,,,,,,,,,,,,,,291.22,851.62,,,,,,104.625,,107.24,,,303.0216,851.62,,,,,,7.339,4.9190000000000005
1987-03-13,,,,,,,,,,,,,,289.89,855.0,,,,,,104.78125,,107.38,,,301.6377,855.0,,,,,,7.317,4.9
1987-03-16,,,,,,,,,,,,,,288.23,855.21,,,,,,104.65625,,108.19,,,299.9104,855.21,,,,,,7.335,4.788
1987-03-17,,,,,,,,,,,,,,292.47,848.47,,,,,,104.78125,,107.95,,,304.3222,848.47,,,,,,7.317,4.821
1987-03-18,,,,,,,,,,,,,,292.78,854.69,,,,,,104.71875,,108.35,,,304.6448,854.69,,,,,,7.326,4.766
1987-03-19,,,,,,,,,,,,,,294.08,842.48,,,,,,104.75,,108.42,,,305.9975,842.48,,,,,,7.322,4.757
1987-03-20,,,,,,,,,,,,,,298.17,848.13,,,,,,103.9375,,108.65,,,310.2532,848.13,,,,,,7.435,4.726
1987-03-23,,,,,,,,,,,,,,301.16,860.44,,,,,,103.78125,,108.94,,,313.3644,860.44,,,,,,7.457,4.686
1987-03-24,,,,,,,,,,,,,,301.64,866.76,,,,,,103.65625,,108.7,,,313.8638,866.76,,,,,,7.474,4.719
1987-03-25,,,,,,,,,,,,,,300.38,868.3,,,,,,103.71875,,108.5,,,312.5528,868.3,,,,,,7.466,4.746
1987-03-26,,,,,,,,,,,,,,300.93,874.75,,,,,,103.90625,,107.96,,,313.125,874.75,,,,,,7.439,4.82
1987-03-27,,,,,,,,,,,,,,296.13,882.89,,,,,,103.40625,,108.7,,,308.1305,882.89,,,,,,7.51,4.719
1987-03-30,,,,,,,,,,,,,,289.2,877.3,,,,,,102.0,,108.75,,,300.9197,877.3,,,,,,7.709,4.712
1987-03-31,,,,,,,,,,,,,,291.7,869.44,,,,,,102.3125,,108.54,,,304.2494,869.44,,,,,,7.665,4.741
1987-04-01,,,,,,,,,,,,,,292.39,883.95,,,,,,101.78125,,108.75,,,304.9691,883.95,,,,,,7.741,4.712
1987-04-02,,,,,,,,,,,,,,293.63,888.39,,,,,,101.53125,,109.23,,,306.2624,888.39,,,,,,7.777,4.647
1987-04-03,,,,,,,,,,,,,,300.41,888.97,,,,,,101.75,,109.25,,,313.3341,888.97,,,,,,7.745,4.645
1987-04-06,,,,,,,,,,,,,,301.95,900.79,,,,,,102.0625,,109.93,,,314.9403,900.79,,,,,,7.7,4.554
1987-04-07,,,,,,,,,,,,,,296.69,896.33,,,,,,101.4375,,110.72,,,309.454,896.33,,,,,,7.79,4.45
1987-04-08,,,,,,,,,,,,,,297.26,895.42,,,,,,101.53125,,110.94,,,310.0486,895.42,,,,,,7.777,4.422
1987-04-09,,,,,,,,,,,,,,292.86,895.62,,,,,,100.1875,,110.45,,,305.4593,895.62,,,,,,7.9719999999999995,4.486
1987-04-10,,,,,,,,,,,,,,292.49,884.61,,,,,,99.09375,,111.45,,,305.0734,884.61,,,,,,8.134,4.356
1987-04-13,,,,,,,,,,,,,,285.62,875.19,,,,,,98.5,,111.68,,,297.9078,875.19,,,,,,8.223,4.326
1987-04-14,,,,,,,,,,,,,,279.16,881.0,,,,,,97.53125,,111.1,,,291.1699,881.0,,,,,,8.369,4.401
1987-04-15,,,,,,,,,,,,,,284.44,888.71,,,,,,98.25,,111.85,,,296.677,888.71,,,,,,8.261,4.304
1987-04-16,,,,,,,,,,,,,,286.91,895.48,,,,,,99.0625,,112.3,,,299.2533,895.48,,,,,,8.139,4.247
1987-04-17,,,,,,,,,,,,,,,896.06,,,,,,,,112.09,,,,896.06,,,,,,,4.274
1987-04-20,,,,,,,,,,,,,,286.09,893.33,,,,,,97.90625,,112.24,,,298.398,893.33,,,,,,8.312,4.255
1987-04-21,,,,,,,,,,,,,,293.07,889.55,,,,,,97.8125,,112.1,,,305.6783,889.55,,,,,,8.327,4.272
1987-04-22,,,,,,,,,,,,,,287.19,900.5,,,,,,97.53125,,112.15,,,299.5453,900.5,,,,,,8.369,4.266
1987-04-23,,,,,,,,,,,,,,286.82,896.53,,,,,,96.90625,,112.89,,,299.1594,896.53,,,,,,8.465,4.173
1987-04-24,,,,,,,,,,,,,,281.52,890.62,,,,,,95.78125,,113.89,,,293.6314,890.62,,,,,,8.639,4.048
1987-04-27,,,,,,,,,,,,,,281.83,871.69,,,,,,96.625,,114.25,,,293.9547,871.69,,,,,,8.508,4.004
1987-04-28,,,,,,,,,,,,,,282.51,879.07,,,,,,97.3125,,114.49,,,294.664,879.07,,,,,,8.403,3.975
1987-04-29,,,,,,,,,,,,,,284.57,884.37,,,,,,96.96875,,,,,296.8126,884.37,,,,,,8.455,
1987-04-30,,,,,,,,,,,,,,288.36,881.46,,,,,,97.75,,115.29,,,301.5479,881.46,,,,,,8.336,3.878
1987-05-01,,,,,,,,,,,,,,288.03,883.32,,,,,,96.71875,,114.96,,,301.2029,883.32,,,,,,8.493,3.917
1987-05-04,,,,,,,,,,,,,,289.36,880.31,,,,,,95.75,,,,,302.5937,880.31,,,,,,8.643,
1987-05-05,,,,,,,,,,,,,,295.34,875.43,,,,,,96.3125,,,,,308.8472,875.43,,,,,,8.556000000000001,
1987-05-06,,,,,,,,,,,,,,295.47,880.91,,,,,,95.84375,,116.32,,,308.9831,880.91,,,,,,8.629,3.755
1987-05-07,,,,,,,,,,,,,,294.71,882.84,,,,,,96.375,,116.6,,,308.1884,882.84,,,,,,8.546,3.722
1987-05-08,,,,,,,,,,,,,,293.37,882.7,,,,,,96.6875,,117.5,,,306.7871,882.7,,,,,,8.498,3.617
1987-05-11,,,,,,,,,,,,,,291.57,887.34,,,,,,95.71875,,117.55,,,304.9048,887.34,,,,,,8.648,3.6109999999999998
1987-05-12,,,,,,,,,,,,,,293.3,879.78,,,,,,95.84375,,118.55,,,306.7139,879.78,,,,,,8.629,3.496
1987-05-13,,,,,,,,,,,,,,293.98,882.77,,,,,,95.96875,,118.4,,,307.425,882.77,,,,,,8.609,3.513
1987-05-14,,,,,,,,,,,,,,294.24,883.11,,,,,,95.59375,,118.11,,,307.6969,883.11,,,,,,8.668,3.5460000000000003
1987-05-15,,,,,,,,,,,,,,287.43,866.11,,,,,,94.0,,117.11,,,300.5754,866.11,,,,,,8.919,3.662
1987-05-18,,,,,,,,,,,,,,286.65,868.85,,,,,,94.625,,115.11,,,299.7597,868.85,,,,,,8.82,3.899
1987-05-19,,,,,,,,,,,,,,279.62,865.65,,,,,,93.75,,114.5,,,292.4082,865.65,,,,,,8.959,3.973
1987-05-20,,,,,,,,,,,,,,278.21,856.08,,,,,,93.59375,,114.9,,,290.9337,856.08,,,,,,8.984,3.925
1987-05-21,,,,,,,,,,,,,,280.17,854.02,,,,,,93.75,,115.3,,,292.9834,854.02,,,,,,8.959,3.876
1987-05-22,,,,,,,,,,,,,,282.16,857.63,,,,,,94.40625,,115.5,,,295.0644,857.63,,,,,,8.855,3.852
1987-05-25,,,,,,,,,,,,,,,856.95,,,,,,,,115.9,,,,856.95,,,,,,,3.805
1987-05-26,,,,,,,,,,,,,,289.11,864.83,,,,,,96.125,,115.71,,,302.3322,864.83,,,,,,8.585,3.827
1987-05-27,,,,,,,,,,,,,,288.73,869.49,,,,,,95.625,,116.0,,,301.9349,869.49,,,,,,8.663,3.793
1987-05-28,,,,,,,,,,,,,,290.76,869.29,,,,,,95.75,,116.56,,,304.0577,869.29,,,,,,8.643,3.726
1987-05-29,,,,,,,,,,,,,,290.1,866.41,,,,,,96.28125,,116.36,,,304.1623,866.41,,,,,,8.561,3.75
1987-06-01,,,,,,,,,,,,,,289.83,872.52,,,,,,96.5625,,114.75,,,303.8792,872.52,,,,,,8.518,3.943
1987-06-02,,,,,,,,,,,,,,288.46,863.11,,,,,,94.8125,,115.01,,,302.4428,863.11,,,,,,8.79,3.911
1987-06-03,,,,,,,,,,,,,,293.47,864.57,,,,,,95.34375,,114.65,,,307.6956,864.57,,,,,,8.707,3.955
1987-06-04,,,,,,,,,,,,,,295.09,869.42,,,,,,95.59375,,115.2,,,309.3942,869.42,,,,,,8.668,3.888
1987-06-05,,,,,,,,,,,,,,293.45,864.75,,,,,,96.3125,,115.0,,,307.6747,864.75,,,,,,8.556000000000001,3.9130000000000003
1987-06-08,,,,,,,,,,,,,,296.72,866.08,,,,,,96.125,,115.0,,,311.1032,866.08,,,,,,8.585,3.9130000000000003
1987-06-09,,,,,,,,,,,,,,297.28,863.17,,,,,,95.9375,,115.15,,,311.6903,863.17,,,,,,8.614,3.894
1987-06-10,,,,,,,,,,,,,,297.47,860.8,,,,,,96.03125,,115.69,,,311.8895,860.8,,,,,,8.6,3.83
1987-06-11,,,,,,,,,,,,,,298.73,868.26,,,,,,96.21875,,115.58,,,313.2106,868.26,,,,,,8.571,3.843
1987-06-12,,,,,,,,,,,,,,301.62,869.28,,,,,,97.65625,,115.77,,,316.2407,869.28,,,,,,8.35,3.82
1987-06-15,,,,,,,,,,,,,,303.14,879.82,,,,,,97.96875,,115.35,,,317.8344,879.82,,,,,,8.303,3.87
1987-06-16,,,,,,,,,,,,,,304.76,885.41,,,,,,97.875,,114.29,,,319.5329,885.41,,,,,,8.317,3.999
1987-06-17,,,,,,,,,,,,,,304.81,885.93,,,,,,98.25,,113.59,,,319.5853,885.93,,,,,,8.261,4.085
1987-06-18,,,,,,,,,,,,,,305.69,885.19,,,,,,98.0,,113.59,,,320.508,885.19,,,,,,8.298,4.085
1987-06-19,,,,,,,,,,,,,,306.97,897.16,,,,,,96.78125,,113.1,,,321.85,897.16,,,,,,8.484,4.146
1987-06-22,,,,,,,,,,,,,,309.65,908.73,,,,,,97.375,,111.1,,,324.6599,908.73,,,,,,8.393,4.401
1987-06-23,,,,,,,,,,,,,,308.43,915.58,,,,,,97.34375,,111.9,,,323.3808,915.58,,,,,,8.398,4.298
1987-06-24,,,,,,,,,,,,,,306.86,901.6,,,,,,96.6875,,111.32,,,321.7347,901.6,,,,,,8.498,4.372
1987-06-25,,,,,,,,,,,,,,308.96,903.66,,,,,,97.0,,111.7,,,323.9365,903.66,,,,,,8.45,4.324
1987-06-26,,,,,,,,,,,,,,307.16,909.42,,,,,,96.375,,110.3,,,322.0492,909.42,,,,,,8.546,4.505
1987-06-29,,,,,,,,,,,,,,307.9,909.76,,,,,,96.65625,,110.11,,,322.8251,909.76,,,,,,8.503,4.53
1987-06-30,,,,,,,,,,,,,,304.0,905.3,,,,,,96.28125,,110.0,,,319.5224,905.3,,,,,,8.561,4.545
1987-07-01,,,,,,,,,,,,,,302.94,894.32,,,,,,96.3125,,111.55,,,318.4083,894.32,,,,,,8.556000000000001,4.343
1987-07-02,,,,,,,,,,,,,,305.63,904.15,,,,,,96.875,,111.4,,,321.2357,904.15,,,,,,8.469,4.362
1987-07-03,,,,,,,,,,,,,,,917.81,,,,,,,,110.1,,,,917.81,,,,,,,4.532
1987-07-06,,,,,,,,,,,,,,304.92,918.19,,,,,,96.9375,,108.12,,,320.4894,918.19,,,,,,8.46,4.798
1987-07-07,,,,,,,,,,,,,,307.4,917.15,,,,,,97.09375,,108.1,,,323.096,917.15,,,,,,8.436,4.801
1987-07-08,,,,,,,,,,,,,,308.29,923.2,,,,,,96.8125,,107.18,,,324.0315,923.2,,,,,,8.479,4.928
1987-07-09,,,,,,,,,,,,,,307.52,920.76,,,,,,96.375,,108.4,,,323.2222,920.76,,,,,,8.546,4.76
1987-07-10,,,,,,,,,,,,,,308.37,921.82,,,,,,96.90625,,107.97,,,324.1156,921.82,,,,,,8.465,4.818
1987-07-13,,,,,,,,,,,,,,307.63,921.73,,,,,,96.5625,,108.95,,,323.3378,921.73,,,,,,8.518,4.6850000000000005
1987-07-14,,,,,,,,,,,,,,310.68,925.93,,,,,,96.875,,109.1,,,326.5435,925.93,,,,,,8.469,4.665
1987-07-15,,,,,,,,,,,,,,310.42,928.92,,,,,,96.3125,,108.7,,,326.2702,928.92,,,,,,8.556000000000001,4.719
1987-07-16,,,,,,,,,,,,,,312.7,932.15,,,,,,96.5625,,108.56,,,328.6666,932.15,,,,,,8.518,4.7379999999999995
1987-07-17,,,,,,,,,,,,,,314.59,941.03,,,,,,96.90625,,107.59,,,330.6532,941.03,,,,,,8.465,4.871
1987-07-20,,,,,,,,,,,,,,311.39,945.38,,,,,,96.53125,,106.46,,,327.2898,945.38,,,,,,8.522,5.029
1987-07-21,,,,,,,,,,,,,,308.55,941.54,,,,,,95.9375,,107.35,,,324.3047,941.54,,,,,,8.614,4.904
1987-07-22,,,,,,,,,,,,,,308.47,937.13,,,,,,95.6875,,106.9,,,324.2207,937.13,,,,,,8.653,4.967
1987-07-23,,,,,,,,,,,,,,307.81,932.12,,,,,,95.5625,,106.93,,,323.527,932.12,,,,,,8.673,4.963
1987-07-24,,,,,,,,,,,,,,309.27,933.19,,,,,,95.4375,,107.38,,,325.0615,933.19,,,,,,8.692,4.9
1987-07-27,,,,,,,,,,,,,,310.65,936.9,,,,,,95.3125,,107.27,,,326.512,936.9,,,,,,8.712,4.915
1987-07-28,,,,,,,,,,,,,,312.33,941.84,,,,,,95.25,,106.98,,,328.2778,941.84,,,,,,8.722,4.9559999999999995
1987-07-29,,,,,,,,,,,,,,315.65,949.38,,,,,,95.34375,,106.9,,,331.7673,949.38,,,,,,8.707,4.967
1987-07-30,,,,,,,,,,,,,,318.05,957.8,,,,,,95.5,,106.86,,,334.2898,957.8,,,,,,8.682,4.9719999999999995
1987-07-31,,,,,,,,,,,,,,318.66,955.83,,,,,,95.1875,,106.2,,,335.7088,955.83,,,,,,8.731,5.065
1987-08-03,,,,,,,,,,,,,,317.57,959.68,,,,,,94.15625,,103.72,,,334.5604,959.68,,,,,,8.894,5.426
1987-08-04,,,,,,,,,,,,,,316.23,957.2,,,,,,94.21875,,101.72,,,333.1487,957.2,,,,,,8.884,5.729
1987-08-05,,,,,,,,,,,,,,318.45,955.55,,,,,,94.9375,,102.4,,,335.4875,955.55,,,,,,8.771,5.625
1987-08-06,,,,,,,,,,,,,,322.09,961.22,,,,,,94.8125,,103.7,,,339.3223,961.22,,,,,,8.79,5.429
1987-08-07,,,,,,,,,,,,,,323.0,963.12,,,,,,95.0,,104.36,,,340.281,963.12,,,,,,8.761,5.331
1987-08-10,,,,,,,,,,,,,,328.0,962.46,,,,,,94.75,,104.05,,,345.5485,962.46,,,,,,8.8,5.377
1987-08-11,,,,,,,,,,,,,,333.33,952.68,,,,,,94.84375,,102.25,,,351.1636,952.68,,,,,,8.785,5.647
1987-08-12,,,,,,,,,,,,,,332.39,961.8,,,,,,94.90625,,103.45,,,350.1733,961.8,,,,,,8.776,5.466
1987-08-13,,,,,,,,,,,,,,334.65,959.8,,,,,,95.5625,,103.15,,,352.5542,959.8,,,,,,8.673,5.511
1987-08-14,,,,,,,,,,,,,,333.99,961.79,,,,,,95.84375,,102.7,,,351.8589,961.79,,,,,,8.629,5.579
1987-08-17,,,,,,,,,,,,,,334.11,959.11,,,,,,95.9375,,102.6,,,351.9854,959.11,,,,,,8.614,5.594
1987-08-18,,,,,,,,,,,,,,329.25,949.25,,,,,,94.8125,,102.66,,,346.8653,949.25,,,,,,8.79,5.585
